reporting_date,driver_id,age,gender,city,education_level,income,joining_date,last_working_date,joining_designation,grade,total_business_value,quarterly_rating,is_churned,tenure_months,prev_income,prev_bv,prev_rating,income_change_pct,bv_change_pct,rating_change,health_score,health_category
2020-12-01,31,32,1,C28,2,65189,2020-04-07,,3,3,950940,2,0,9,65189.0,0.0,2.0,0.0,0.0,0.0,44.79,Watch List
2020-08-01,34,28,1,C14,1,65813,2020-07-31,,2,2,285830,2,0,2,,,,0.0,0.0,0.0,40.42,Watch List
2020-09-01,34,28,1,C14,1,65813,2020-07-31,,2,2,190180,2,0,3,65813.0,285830.0,2.0,0.0,-33.463947101423926,0.0,32.68,At Risk
2020-10-01,34,28,1,C14,1,65813,2020-07-31,,2,2,0,1,0,4,65813.0,190180.0,2.0,0.0,-100.0,-1.0,18.75,At Risk
2020-11-01,34,28,1,C14,1,65813,2020-07-31,2020-11-14,2,2,0,1,1,5,65813.0,0.0,1.0,0.0,0.0,0.0,35.62,Watch List
2020-03-01,35,32,0,C5,1,68070,2020-07-03,,3,3,300000,1,0,-3,,,,0.0,0.0,0.0,32.5,At Risk
2020-04-01,35,32,0,C5,1,68070,2020-07-03,,3,3,0,1,0,-2,68070.0,300000.0,1.0,0.0,-100.0,0.0,20.0,At Risk
2020-05-01,35,32,0,C5,1,68070,2020-07-03,2020-05-05,3,3,0,1,1,-1,68070.0,0.0,1.0,0.0,0.0,0.0,32.5,At Risk
2019-07-01,36,40,1,C18,1,32865,2019-01-07,,2,2,0,2,0,7,,,,0.0,0.0,0.0,43.54,Watch List
2019-08-01,36,40,1,C18,1,32865,2019-01-07,,2,2,0,2,0,8,32865.0,0.0,2.0,0.0,0.0,0.0,44.17,Watch List
2019-09-01,36,40,1,C18,1,32865,2019-01-07,,2,2,722390,2,0,9,32865.0,0.0,2.0,0.0,0.0,0.0,44.79,Watch List
2019-10-01,36,40,1,C18,1,32865,2019-01-07,,2,2,821020,2,0,10,32865.0,722390.0,2.0,0.0,13.65328977422168,0.0,48.83,Watch List
2019-11-01,36,40,1,C18,1,32865,2019-01-07,,2,2,-19350,2,0,11,32865.0,821020.0,2.0,0.0,-102.35682443789433,0.0,33.54,At Risk
2019-12-01,36,40,1,C18,1,32865,2019-01-07,,2,2,145400,2,0,12,32865.0,-19350.0,2.0,0.0,0.0,0.0,46.67,Watch List
2020-01-01,36,40,1,C18,1,32865,2019-01-07,,2,2,0,1,0,13,32865.0,145400.0,2.0,0.0,-100.0,-1.0,24.38,At Risk
2020-02-01,36,40,1,C18,1,32865,2019-01-07,,2,2,400000,1,0,14,32865.0,0.0,1.0,0.0,0.0,0.0,41.25,Watch List
2020-03-01,36,40,1,C18,1,32865,2019-01-07,,2,2,-50000,1,0,15,32865.0,400000.0,1.0,0.0,-112.5,0.0,29.38,At Risk
2020-04-01,36,40,1,C18,1,32865,2019-01-07,,2,2,1460000,3,0,16,32865.0,-50000.0,1.0,0.0,0.0,2.0,63.33,Stable
2020-05-01,36,40,1,C18,1,32865,2019-01-07,,2,2,0,3,0,17,32865.0,1460000.0,3.0,0.0,-100.0,0.0,43.96,Watch List
2020-06-01,36,41,1,C18,1,32865,2019-01-07,,2,2,139080,3,0,18,32865.0,0.0,3.0,0.0,0.0,0.0,57.08,Stable
2020-07-01,36,41,1,C18,1,32865,2019-01-07,,2,2,984330,2,0,19,32865.0,139080.0,3.0,0.0,607.7437446074202,-1.0,59.79,Stable
2020-08-01,36,41,1,C18,1,32865,2019-01-07,2020-07-29,2,2,-325140,2,1,20,32865.0,984330.0,2.0,0.0,-133.03160525433543,0.0,39.17,Watch List
2020-05-01,37,33,1,C14,1,57375,2020-05-16,,2,2,0,1,0,1,,,,0.0,0.0,0.0,33.12,At Risk
2020-06-01,37,33,1,C14,1,57375,2020-05-16,,2,2,300000,1,0,2,57375.0,0.0,1.0,0.0,0.0,0.0,33.75,At Risk
2020-07-01,37,33,1,C14,1,57375,2020-05-16,,2,2,350020,1,0,3,57375.0,300000.0,1.0,0.0,16.673333333333336,0.0,38.54,Watch List
2020-08-01,37,33,1,C14,1,57375,2020-05-16,,2,2,0,1,0,4,57375.0,350020.0,1.0,0.0,-100.0,0.0,22.5,At Risk
2020-09-01,37,33,1,C14,1,57375,2020-05-16,,2,2,0,1,0,5,57375.0,0.0,1.0,0.0,0.0,0.0,35.62,Watch List
2020-10-01,37,33,1,C14,1,57375,2020-05-16,2020-10-16,2,2,0,1,1,6,57375.0,0.0,1.0,0.0,0.0,0.0,36.25,Watch List
2019-12-01,38,22,0,C27,0,13427,2019-06-12,,1,1,0,1,0,7,,,,0.0,0.0,0.0,36.88,Watch List
2020-01-01,38,22,0,C27,0,13427,2019-06-12,,1,1,0,1,0,8,13427.0,0.0,1.0,0.0,0.0,0.0,37.5,Watch List
2020-02-01,38,22,0,C27,0,13427,2019-06-12,,1,1,155610,1,0,9,13427.0,0.0,1.0,0.0,0.0,0.0,38.12,Watch List
2020-03-01,38,22,0,C27,0,13427,2019-06-12,2020-03-15,1,1,-155610,1,1,10,13427.0,155610.0,1.0,0.0,-200.0,0.0,26.25,At Risk
2020-08-01,39,32,0,C26,0,72888,2020-08-08,,2,2,966340,3,0,1,,,,0.0,0.0,0.0,46.46,Watch List
2020-09-01,39,32,0,C26,0,72888,2020-08-08,,2,2,554010,3,0,2,72888.0,966340.0,3.0,0.0,-42.66924684893515,0.0,36.42,Watch List
2020-10-01,39,32,0,C26,0,72888,2020-08-08,,2,2,600440,2,0,3,72888.0,554010.0,3.0,0.0,8.380715149546038,-1.0,39.39,Watch List
2020-11-01,39,32,0,C26,0,72888,2020-08-08,,2,2,150470,2,0,4,72888.0,600440.0,2.0,0.0,-74.94004396775698,0.0,29.17,At Risk
2020-12-01,39,32,0,C26,0,72888,2020-08-08,,2,2,150970,2,0,5,72888.0,150470.0,2.0,0.0,0.33229215125938727,0.0,42.37,Watch List
2019-11-01,40,32,0,C15,0,59182,2019-08-11,,2,2,0,1,0,4,,,,0.0,0.0,0.0,35.0,Watch List
2019-12-01,40,32,0,C15,0,59182,2019-08-11,,2,2,0,1,0,5,59182.0,0.0,1.0,0.0,0.0,0.0,35.62,Watch List
2020-01-01,40,32,0,C15,0,59182,2019-08-11,,2,2,0,1,0,6,59182.0,0.0,1.0,0.0,0.0,0.0,36.25,Watch List
2020-02-01,40,32,0,C15,0,59182,2019-08-11,2020-02-14,2,2,0,1,1,7,59182.0,0.0,1.0,0.0,0.0,0.0,36.88,Watch List
2019-07-01,41,33,0,C29,2,92372,2019-04-07,,4,4,0,1,0,4,,,,0.0,0.0,0.0,35.0,Watch List
2019-08-01,41,33,0,C29,2,92372,2019-04-07,,4,4,0,1,0,5,92372.0,0.0,1.0,0.0,0.0,0.0,35.62,Watch List
2019-09-01,41,33,0,C29,2,92372,2019-04-07,,4,4,1061060,1,0,6,92372.0,0.0,1.0,0.0,0.0,0.0,36.25,Watch List
2019-10-01,41,33,0,C29,2,92372,2019-04-07,,4,4,1357440,3,0,7,92372.0,1061060.0,1.0,0.0,27.932444913576987,2.0,64.69,Stable
2019-11-01,41,33,0,C29,2,92372,2019-04-07,,4,4,1000000,3,0,8,92372.0,1357440.0,3.0,0.0,-26.331918906176334,0.0,44.25,Watch List
2019-12-01,41,34,0,C29,2,92372,2019-04-07,,4,4,2240810,3,0,9,92372.0,1000000.0,3.0,0.0,124.081,0.0,63.96,Stable
2020-01-01,41,34,0,C29,2,92372,2019-04-07,,4,4,1002760,3,0,10,92372.0,2240810.0,3.0,0.0,-55.250110451131505,0.0,39.58,Watch List
2020-02-01,41,34,0,C29,2,92372,2019-04-07,,4,4,2600330,3,0,11,92372.0,1002760.0,3.0,0.0,159.31728429534485,0.0,65.21,Stable
2020-03-01,41,34,0,C29,2,92372,2019-04-07,,4,4,6718850,3,0,12,92372.0,2600330.0,3.0,0.0,158.3845127349221,0.0,65.83,Stable
2020-04-01,41,34,0,C29,2,92372,2019-04-07,,4,4,0,2,0,13,92372.0,6718850.0,3.0,0.0,-100.0,-1.0,31.04,At Risk
2020-05-01,41,34,0,C29,2,92372,2019-04-07,,4,4,811400,2,0,14,92372.0,0.0,2.0,0.0,0.0,0.0,47.92,Watch List
2020-06-01,41,34,0,C29,2,92372,2019-04-07,,4,4,1071890,2,0,15,92372.0,811400.0,2.0,0.0,32.103771259551394,0.0,56.57,Stable
2020-07-01,41,34,0,C29,2,92372,2019-04-07,,4,4,1358260,1,0,16,92372.0,1071890.0,2.0,0.0,26.716360820606592,-1.0,45.43,Watch List
2020-08-01,41,34,0,C29,2,92372,2019-04-07,,4,4,306820,1,0,17,92372.0,1358260.0,1.0,0.0,-77.41080500051537,0.0,30.63,At Risk
2020-09-01,41,34,0,C29,2,92372,2019-04-07,,4,4,0,1,0,18,92372.0,306820.0,1.0,0.0,-100.0,0.0,31.25,At Risk
2020-10-01,41,34,0,C29,2,92372,2019-04-07,,4,4,775520,2,0,19,92372.0,0.0,1.0,0.0,0.0,1.0,54.79,Stable
2020-11-01,41,34,0,C29,2,92372,2019-04-07,,4,4,180770,2,0,20,92372.0,775520.0,2.0,0.0,-76.69047864658552,0.0,39.17,Watch List
2020-12-01,41,35,0,C29,2,92372,2019-04-07,,4,4,1270000,2,0,21,92372.0,180770.0,2.0,0.0,602.5502019140343,0.0,64.79,Stable
2019-01-01,42,44,1,C28,0,45988,2018-10-20,,2,2,147900,1,0,4,,,,0.0,0.0,0.0,35.0,Watch List
2019-02-01,42,44,1,C28,0,45988,2018-10-20,,2,2,189020,1,0,5,45988.0,147900.0,1.0,0.0,27.802569303583503,0.0,42.58,Watch List
2019-03-01,42,44,1,C28,0,45988,2018-10-20,,2,2,657770,1,0,6,45988.0,189020.0,1.0,0.0,247.9896307269072,0.0,48.75,Watch List
2019-04-01,42,44,1,C28,0,45988,2018-10-20,,2,2,0,1,0,7,45988.0,657770.0,1.0,0.0,-100.0,0.0,24.38,At Risk
2019-05-01,42,44,1,C28,0,45988,2018-10-20,2019-05-16,2,2,0,1,1,8,45988.0,0.0,1.0,0.0,0.0,0.0,37.5,Watch List
2019-01-01,43,27,1,C15,0,12906,2018-07-13,,1,1,359890,1,0,7,,,,0.0,0.0,0.0,36.88,Watch List
2019-02-01,43,27,1,C15,0,12906,2018-07-13,2019-02-20,1,1,0,1,1,8,12906.0,359890.0,1.0,0.0,-100.0,0.0,25.0,At Risk
2020-09-01,44,28,0,C17,2,62100,2020-09-25,,1,1,0,1,0,1,,,,0.0,0.0,0.0,33.12,At Risk
2020-10-01,44,28,0,C17,2,62100,2020-09-25,,1,1,150110,1,0,2,62100.0,0.0,1.0,0.0,0.0,0.0,33.75,At Risk
2020-11-01,44,28,0,C17,2,62100,2020-09-25,2020-11-24,1,1,0,1,1,3,62100.0,150110.0,1.0,0.0,-100.0,0.0,21.88,At Risk
2020-06-01,45,35,0,C8,2,77544,2020-05-29,,3,3,0,1,0,2,,,,0.0,0.0,0.0,33.75,At Risk
2020-07-01,45,35,0,C8,2,77544,2020-05-29,,3,3,1262040,3,0,3,77544.0,0.0,1.0,0.0,0.0,2.0,55.21,Stable
2020-08-01,45,35,0,C8,2,77544,2020-05-29,,3,3,1202980,3,0,4,77544.0,1262040.0,3.0,0.0,-4.679724889860861,0.0,47.16,Watch List
2020-09-01,45,35,0,C8,2,77544,2020-05-29,,3,3,-58440,3,0,5,77544.0,1202980.0,3.0,0.0,-104.85793612528886,0.0,36.46,Watch List
2020-10-01,45,35,0,C8,2,77544,2020-05-29,,3,3,964680,3,0,6,77544.0,-58440.0,3.0,0.0,0.0,0.0,49.58,Watch List
2020-11-01,45,35,0,C8,2,77544,2020-05-29,,3,3,334320,3,0,7,77544.0,964680.0,3.0,0.0,-65.34394825227018,0.0,37.71,Watch List
2020-12-01,45,35,0,C8,2,77544,2020-05-29,,3,3,1521760,3,0,8,77544.0,334320.0,3.0,0.0,355.1806652309165,0.0,63.33,Stable
2019-01-01,46,36,1,C25,2,42171,2018-10-28,,1,1,231860,1,0,4,,,,0.0,0.0,0.0,35.0,Watch List
2019-02-01,46,36,1,C25,2,42171,2018-10-28,,1,1,106430,1,0,5,42171.0,231860.0,1.0,0.0,-54.09730009488485,0.0,23.12,At Risk
2019-03-01,46,36,1,C25,2,42171,2018-10-28,2019-02-27,1,1,0,1,1,6,42171.0,106430.0,1.0,0.0,-100.0,0.0,23.75,At Risk
2020-10-01,47,30,0,C21,1,28000,2020-09-10,,1,1,0,2,0,2,,,,0.0,0.0,0.0,40.42,Watch List
2020-11-01,47,30,0,C21,1,28000,2020-09-10,,1,1,484060,2,0,3,28000.0,0.0,2.0,0.0,0.0,0.0,41.04,Watch List
2020-12-01,47,30,0,C21,1,28000,2020-09-10,,1,1,382210,2,0,4,28000.0,484060.0,2.0,0.0,-21.04078006858654,0.0,36.41,Watch List
2019-01-01,49,21,0,C20,0,53039,2018-05-25,,1,2,171760,1,0,9,,,,0.0,0.0,0.0,38.12,Watch List
2019-02-01,49,21,0,C20,0,53039,2018-05-25,,1,2,0,1,0,10,53039.0,171760.0,1.0,0.0,-100.0,0.0,26.25,At Risk
2019-03-01,49,21,0,C20,0,53039,2018-05-25,,1,2,392890,1,0,11,53039.0,0.0,1.0,0.0,0.0,0.0,39.38,Watch List
2019-04-01,49,21,0,C20,0,53039,2018-05-25,,1,2,106160,1,0,12,53039.0,392890.0,1.0,0.0,-72.97971442388454,0.0,27.5,At Risk
2019-05-01,49,21,0,C20,0,53039,2018-05-25,,1,2,124190,1,0,13,53039.0,106160.0,1.0,0.0,16.983798040693294,0.0,44.87,Watch List
2019-06-01,49,21,0,C20,0,53039,2018-05-25,,1,2,0,1,0,14,53039.0,124190.0,1.0,0.0,-100.0,0.0,28.75,At Risk
2019-07-01,49,21,0,C20,0,53039,2018-05-25,,1,2,503500,2,0,15,53039.0,0.0,1.0,0.0,0.0,1.0,52.29,Stable
2019-08-01,49,21,0,C20,0,53039,2018-05-25,,1,2,300300,2,0,16,53039.0,503500.0,2.0,0.0,-40.35749751737835,0.0,39.08,Watch List
2019-09-01,49,21,0,C20,0,53039,2018-05-25,,1,2,0,2,0,17,53039.0,300300.0,2.0,0.0,-100.0,0.0,37.29,Watch List
2019-10-01,49,21,0,C20,0,53039,2018-05-25,,1,2,0,1,0,18,53039.0,0.0,2.0,0.0,0.0,-1.0,40.0,Watch List
2019-11-01,49,21,0,C20,0,53039,2018-05-25,,1,2,0,1,0,19,53039.0,0.0,1.0,0.0,0.0,0.0,44.38,Watch List
2019-12-01,49,21,0,C20,0,53039,2018-05-25,,1,2,200000,1,0,20,53039.0,0.0,1.0,0.0,0.0,0.0,45.0,Watch List
2020-01-01,49,22,0,C20,0,53039,2018-05-25,2020-01-21,1,2,0,1,1,21,53039.0,200000.0,1.0,0.0,-100.0,0.0,33.13,At Risk
2019-01-01,50,49,1,C5,0,89367,2018-11-20,,3,3,110310,1,0,3,,,,0.0,0.0,0.0,34.38,At Risk
2019-02-01,50,49,1,C5,0,89367,2018-11-20,2019-02-20,3,3,0,1,1,4,89367.0,110310.0,1.0,0.0,-100.0,0.0,22.5,At Risk
2019-01-01,51,33,0,C14,0,131347,2017-05-22,,4,4,0,1,0,21,,,,0.0,0.0,0.0,45.63,Watch List
2019-02-01,51,33,0,C14,0,131347,2017-05-22,,4,4,0,1,0,22,131347.0,0.0,1.0,0.0,0.0,0.0,46.25,Watch List
2019-03-01,51,33,0,C14,0,131347,2017-05-22,,4,4,0,1,0,23,131347.0,0.0,1.0,0.0,0.0,0.0,46.88,Watch List
2019-06-01,51,33,0,C14,0,131347,2017-05-22,,4,4,0,1,0,26,131347.0,0.0,1.0,0.0,0.0,0.0,47.5,Watch List
2019-07-01,51,33,0,C14,0,131347,2017-05-22,,4,4,200000,2,0,27,131347.0,0.0,1.0,0.0,0.0,1.0,57.92,Stable
2019-08-01,51,33,0,C14,0,131347,2017-05-22,,4,4,845500,2,0,28,131347.0,200000.0,2.0,0.0,322.75,0.0,66.67,Stable
2019-09-01,51,33,0,C14,0,131347,2017-05-22,,4,4,742500,2,0,29,131347.0,845500.0,2.0,0.0,-12.18214074512123,0.0,51.12,Stable
2019-10-01,51,33,0,C14,0,131347,2017-05-22,,4,4,250000,2,0,30,131347.0,742500.0,2.0,0.0,-66.32996632996633,0.0,41.67,Watch List
2019-11-01,51,34,0,C14,0,131347,2017-05-22,,4,4,570000,2,0,31,131347.0,250000.0,2.0,0.0,128.0,0.0,66.67,Stable
2019-12-01,51,34,0,C14,0,131347,2017-05-22,2019-12-23,4,4,582010,2,1,32,131347.0,570000.0,2.0,0.0,2.1070175438596492,0.0,54.69,Stable
2020-07-01,52,36,0,C19,0,48687,2020-06-28,,3,3,0,1,0,2,,,,0.0,0.0,0.0,33.75,At Risk
2020-08-01,52,36,0,C19,0,48687,2020-06-28,,3,3,0,1,0,3,48687.0,0.0,1.0,0.0,0.0,0.0,34.38,At Risk
2020-09-01,52,36,0,C19,0,48687,2020-06-28,,3,3,493300,1,0,4,48687.0,0.0,1.0,0.0,0.0,0.0,35.0,Watch List
2020-10-01,52,37,0,C19,0,48687,2020-06-28,,3,3,502020,2,0,5,48687.0,493300.0,1.0,0.0,1.7676870058787757,1.0,46.48,Watch List
2020-11-01,52,37,0,C19,0,48687,2020-06-28,,3,3,556710,2,0,6,48687.0,502020.0,2.0,0.0,10.89398828731923,0.0,45.64,Watch List
2020-12-01,52,37,0,C19,0,48687,2020-06-28,,3,3,300560,2,0,7,48687.0,556710.0,2.0,0.0,-46.01138833503979,0.0,32.04,At Risk
2019-07-01,54,33,0,C29,1,117993,2019-11-07,,4,4,0,2,0,-3,,,,0.0,0.0,0.0,39.17,Watch List
2019-08-01,54,33,0,C29,1,117993,2019-11-07,,4,4,0,2,0,-2,117993.0,0.0,2.0,0.0,0.0,0.0,39.17,Watch List
2019-09-01,54,33,0,C29,1,117993,2019-11-07,,4,4,2000000,2,0,-1,117993.0,0.0,2.0,0.0,0.0,0.0,39.17,Watch List
2019-10-01,54,33,0,C29,1,117993,2019-11-07,,4,4,0,3,0,0,117993.0,2000000.0,2.0,0.0,-100.0,1.0,37.08,Watch List
2019-11-01,54,33,0,C29,1,117993,2019-11-07,,4,4,1950000,3,0,1,117993.0,0.0,3.0,0.0,0.0,0.0,46.46,Watch List
2019-12-01,54,34,0,C29,1,117993,2019-11-07,,4,4,1455010,3,0,2,117993.0,1950000.0,3.0,0.0,-25.384102564102562,0.0,40.74,Watch List
2020-01-01,54,34,0,C29,1,117993,2019-11-07,,4,4,3398000,4,0,3,117993.0,1455010.0,3.0,0.0,133.53791382877094,1.0,70.62,Healthy
2020-02-01,54,34,0,C29,1,117993,2019-11-07,,4,4,6062470,4,0,4,117993.0,3398000.0,4.0,0.0,78.41288993525603,0.0,67.5,Stable
2020-03-01,54,34,0,C29,1,117993,2019-11-07,,4,4,14620880,4,0,5,117993.0,6062470.0,4.0,0.0,141.1703480594543,0.0,68.12,Stable
2020-04-01,54,34,0,C29,1,117993,2019-11-07,,4,4,0,2,0,6,117993.0,14620880.0,4.0,0.0,-100.0,-2.0,22.92,At Risk
2020-05-01,54,34,0,C29,1,117993,2019-11-07,,4,4,1380000,2,0,7,117993.0,0.0,2.0,0.0,0.0,0.0,43.54,Watch List
2020-06-01,54,34,0,C29,1,127826,2019-11-07,,4,5,1449260,3,0,8,117993.0,1380000.0,2.0,8.333545210309087,5.018840579710146,1.0,57.92,Stable
2020-07-01,54,34,0,C29,1,127826,2019-11-07,,4,5,193240,1,0,9,127826.0,1449260.0,3.0,0.0,-86.66629866276583,-2.0,18.12,At Risk
2020-08-01,54,34,0,C29,1,127826,2019-11-07,,4,5,350000,1,0,10,127826.0,193240.0,1.0,0.0,81.12192092734423,0.0,51.25,Stable
2020-09-01,54,34,0,C29,1,127826,2019-11-07,,4,5,0,1,0,11,127826.0,350000.0,1.0,0.0,-100.0,0.0,26.88,At Risk
2020-10-01,54,34,0,C29,1,127826,2019-11-07,,4,5,0,1,0,12,127826.0,0.0,1.0,0.0,0.0,0.0,40.0,Watch List
2020-11-01,54,34,0,C29,1,127826,2019-11-07,,4,5,0,1,0,13,127826.0,0.0,1.0,0.0,0.0,0.0,40.62,Watch List
2020-12-01,54,35,0,C29,1,127826,2019-11-07,,4,5,964430,1,0,14,127826.0,0.0,1.0,0.0,0.0,0.0,41.25,Watch List
2019-11-01,55,30,1,C8,0,29985,2019-11-21,,1,1,0,1,0,1,,,,0.0,0.0,0.0,33.12,At Risk
2019-12-01,55,30,1,C8,0,29985,2019-11-21,,1,1,0,1,0,2,29985.0,0.0,1.0,0.0,0.0,0.0,33.75,At Risk
2020-01-01,55,30,1,C8,0,29985,2019-11-21,,1,1,0,1,0,3,29985.0,0.0,1.0,0.0,0.0,0.0,34.38,At Risk
2020-02-01,55,30,1,C8,0,29985,2019-11-21,,1,1,0,1,0,4,29985.0,0.0,1.0,0.0,0.0,0.0,35.0,Watch List
2020-03-01,55,30,1,C8,0,29985,2019-11-21,2020-03-15,1,1,0,1,1,5,29985.0,0.0,1.0,0.0,0.0,0.0,35.62,Watch List
2019-01-01,56,34,1,C19,2,80223,2018-07-20,,1,1,402040,3,0,7,,,,0.0,0.0,0.0,50.21,Stable
2019-02-01,56,34,1,C19,2,80223,2018-07-20,,1,1,358980,3,0,8,80223.0,402040.0,3.0,0.0,-10.71037707690777,0.0,48.16,Watch List
2019-03-01,56,34,1,C19,2,80223,2018-07-20,,1,1,1111110,3,0,9,80223.0,358980.0,3.0,0.0,209.51863613571788,0.0,63.96,Stable
2019-04-01,56,34,1,C19,2,80223,2018-07-20,,1,1,0,2,0,10,80223.0,1111110.0,3.0,0.0,-100.0,-1.0,29.17,At Risk
2019-05-01,56,34,1,C19,2,80223,2018-07-20,,1,1,428450,2,0,11,80223.0,0.0,2.0,0.0,0.0,0.0,46.04,Watch List
2019-06-01,56,34,1,C19,2,80223,2018-07-20,,1,1,0,2,0,12,80223.0,428450.0,2.0,0.0,-100.0,0.0,34.17,At Risk
2019-07-01,56,34,1,C19,2,80223,2018-07-20,,1,1,717580,4,0,13,80223.0,0.0,2.0,0.0,0.0,2.0,68.12,Stable
2019-08-01,56,34,1,C19,2,80223,2018-07-20,,1,1,500000,4,0,14,80223.0,717580.0,4.0,0.0,-30.321357897377293,0.0,53.67,Stable
2019-09-01,56,35,1,C19,2,80223,2018-07-20,,1,1,936760,4,0,15,80223.0,500000.0,4.0,0.0,87.35199999999999,0.0,74.37,Healthy
2019-10-01,56,35,1,C19,2,80223,2018-07-20,,1,1,1125300,3,0,16,80223.0,936760.0,4.0,0.0,20.1268201033349,-1.0,57.12,Stable
2019-11-01,56,35,1,C19,2,80223,2018-07-20,,1,1,500000,3,0,17,80223.0,1125300.0,3.0,0.0,-55.56740424775616,0.0,43.96,Watch List
2019-12-01,56,35,1,C19,2,80223,2018-07-20,,1,1,0,3,0,18,80223.0,500000.0,3.0,0.0,-100.0,0.0,44.58,Watch List
2020-01-01,56,35,1,C19,2,80223,2018-07-20,,1,1,156710,2,0,19,80223.0,0.0,3.0,0.0,0.0,-1.0,47.29,Watch List
2020-02-01,56,35,1,C19,2,80223,2018-07-20,,1,1,0,2,0,20,80223.0,156710.0,2.0,0.0,-100.0,0.0,39.17,Watch List
2020-03-01,56,35,1,C19,2,80223,2018-07-20,,1,1,1198140,2,0,21,80223.0,0.0,2.0,0.0,0.0,0.0,52.29,Stable
2020-04-01,56,35,1,C19,2,80223,2018-07-20,,1,1,0,3,0,22,80223.0,1198140.0,2.0,0.0,-100.0,1.0,50.83,Stable
2020-05-01,56,35,1,C19,2,80223,2018-07-20,,1,1,438580,3,0,23,80223.0,0.0,3.0,0.0,0.0,0.0,60.21,Stable
2020-06-01,56,35,1,C19,2,80223,2018-07-20,,1,1,838040,3,0,24,80223.0,438580.0,3.0,0.0,91.08030461945368,0.0,73.33,Healthy
2020-07-01,56,35,1,C19,2,80223,2018-07-20,,1,1,504690,2,0,25,80223.0,838040.0,3.0,0.0,-39.77733759725073,-1.0,40.47,Watch List
2020-08-01,56,35,1,C19,2,80223,2018-07-20,,1,1,300960,2,0,26,80223.0,504690.0,2.0,0.0,-40.36735421744041,0.0,44.07,Watch List
2020-09-01,56,36,1,C19,2,80223,2018-07-20,,1,1,0,2,0,27,80223.0,300960.0,2.0,0.0,-100.0,0.0,41.67,Watch List
2020-10-01,56,36,1,C19,2,80223,2018-07-20,,1,1,1490080,4,0,28,80223.0,0.0,2.0,0.0,0.0,2.0,75.0,Healthy
2020-11-01,56,36,1,C19,2,80223,2018-07-20,,1,1,257330,4,0,29,80223.0,1490080.0,4.0,0.0,-82.7304574251047,0.0,55.0,Stable
2020-12-01,56,36,1,C19,2,80223,2018-07-20,,1,1,458720,4,0,30,80223.0,257330.0,4.0,0.0,78.26137644270004,0.0,80.0,Healthy
2019-01-01,57,36,1,C1,1,84318,2017-07-26,,1,2,414260,3,0,19,,,,0.0,0.0,0.0,57.71,Stable
2019-02-01,57,36,1,C1,1,84318,2017-07-26,,1,2,1322870,3,0,20,84318.0,414260.0,3.0,0.0,219.33326896152175,0.0,70.83,Healthy
2019-03-01,57,36,1,C1,1,84318,2017-07-26,,1,2,1000380,3,0,21,84318.0,1322870.0,3.0,0.0,-24.37805680074384,0.0,52.86,Stable
2019-04-01,57,37,1,C1,1,84318,2017-07-26,,1,2,676920,2,0,22,84318.0,1000380.0,3.0,0.0,-32.333713188988185,-1.0,41.08,Watch List
2019-05-01,57,37,1,C1,1,84318,2017-07-26,,1,2,-157620,2,0,23,84318.0,676920.0,2.0,0.0,-123.28487856762986,0.0,41.04,Watch List
2019-06-01,57,37,1,C1,1,84318,2017-07-26,,1,2,150350,2,0,24,84318.0,-157620.0,2.0,0.0,0.0,0.0,54.17,Stable
2019-07-01,57,37,1,C1,1,84318,2017-07-26,,1,2,250000,3,0,25,84318.0,150350.0,2.0,0.0,66.27868307283006,1.0,77.08,Healthy
2019-08-01,57,37,1,C1,1,84318,2017-07-26,,1,2,719670,3,0,26,84318.0,250000.0,3.0,0.0,187.868,0.0,73.33,Healthy
2019-09-01,57,37,1,C1,1,84318,2017-07-26,,1,2,573350,3,0,27,84318.0,719670.0,3.0,0.0,-20.331540845109565,0.0,55.75,Stable
2019-10-01,57,37,1,C1,1,84318,2017-07-26,,1,2,419100,4,0,28,84318.0,573350.0,3.0,0.0,-26.903287695125144,1.0,64.52,Stable
2019-11-01,57,37,1,C1,1,84318,2017-07-26,,1,2,741970,4,0,29,84318.0,419100.0,4.0,0.0,77.03889286566452,0.0,80.0,Healthy
2019-12-01,57,37,1,C1,1,84318,2017-07-26,,1,2,7612390,4,0,30,84318.0,741970.0,4.0,0.0,925.9700526975485,0.0,80.0,Healthy
2020-01-01,57,37,1,C1,1,84318,2017-07-26,,1,2,3636360,3,0,31,84318.0,7612390.0,4.0,0.0,-52.23103388029252,-1.0,44.58,Watch List
2020-02-01,57,37,1,C1,1,84318,2017-07-26,,1,2,350670,3,0,32,84318.0,3636360.0,3.0,0.0,-90.35656535656535,0.0,48.33,Watch List
2020-03-01,57,37,1,C1,1,84318,2017-07-26,,1,2,983560,3,0,33,84318.0,350670.0,3.0,0.0,180.48022357201927,0.0,73.33,Healthy
2020-04-01,57,38,1,C1,1,84318,2017-07-26,,1,2,1001040,4,0,34,84318.0,983560.0,3.0,0.0,1.7772174549595348,1.0,71.69,Healthy
2020-05-01,57,38,1,C1,1,84318,2017-07-26,,1,2,500000,4,0,35,84318.0,1001040.0,4.0,0.0,-50.05194597618476,0.0,55.0,Stable
2020-06-01,57,38,1,C1,1,84318,2017-07-26,,1,2,2596040,4,0,36,84318.0,500000.0,4.0,0.0,419.20799999999997,0.0,80.0,Healthy
